term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.SVN],-7.29958228248559,0.5664205510485463,-12.887212988604935,5.312933679991267e-38,354,0.6402494574353262,177
C(iso3)[T.SWE],-8.7704248926303,0.6380270261234219,-13.746165183500743,5.370146446999989e-43,354,0.6402494574353262,177
C(iso3)[T.SWZ],-9.8326220714872,0.9426773054673068,-10.430528044390487,1.7988581944948085e-25,354,0.6402494574353262,177
C(iso3)[T.SYC],-4.748359584096888,1.126983139178215,-4.2133368450918836,2.5162536808444186e-05,354,0.6402494574353262,177
C(iso3)[T.SYR],-10.013562426907004,1.3737160662233863,-7.289397476755326,3.1134425187124425e-13,354,0.6402494574353262,177
C(iso3)[T.TCD],-9.014943614719263,1.4576239022948236,-6.184684266309371,6.222688860176078e-10,354,0.6402494574353262,177
C(iso3)[T.TGO],-5.37244286041205,1.4471767774207145,-3.7123611601806448,0.0002053347027937299,354,0.6402494574353262,177
C(iso3)[T.THA],-9.38281459754534,1.1626839171310275,-8.06996162869255,7.032026467074553e-16,354,0.6402494574353262,177
C(iso3)[T.TJK],-2.5668718235618324,1.5092923406622676,-1.7007121512559362,0.08899705224492561,354,0.6402494574353262,177
C(iso3)[T.TKM],-4.7499568884676755,1.6504180708561103,-2.878032525421733,0.0040016387840285,354,0.6402494574353262,177
C(iso3)[T.TLS],-18.750666473007275,1.3681870918721926,-13.704753234697849,9.509004062431223e-43,354,0.6402494574353262,177
C(iso3)[T.TON],-12.166799394636964,1.470121041569637,-8.276052821913606,1.2732553360061608e-16,354,0.6402494574353262,177
C(iso3)[T.TTO],-14.043130335754329,0.6854520302651305,-20.487400599459157,2.788913531725903e-93,354,0.6402494574353262,177
C(iso3)[T.TUN],-9.515142786276137,0.7460125541503689,-12.754668448057016,2.9362136023404156e-37,354,0.6402494574353262,177
C(iso3)[T.TUR],-3.121768349609781,0.797303455047515,-3.9154080292098326,9.02514442761508e-05,354,0.6402494574353262,177
C(iso3)[T.TZA],-6.964099253167858,1.772806572922449,-3.928290519415003,8.55518248030802e-05,354,0.6402494574353262,177
C(iso3)[T.UGA],-7.004455787359,1.5363903973783057,-4.559033823246613,5.138949516246785e-06,354,0.6402494574353262,177
C(iso3)[T.UKR],-26.30444273900442,0.5889810542871529,-44.66093187129905,0.0,354,0.6402494574353262,177
C(iso3)[T.URY],-7.768575823413805,0.1387251486768216,-55.99976570586866,0.0,354,0.6402494574353262,177
C(iso3)[T.USA],-8.71162845643405,0.38023127944370805,-22.91139347919896,3.5771754778664417e-116,354,0.6402494574353262,177
C(iso3)[T.UZB],-4.167396082766307,1.4063267829994626,-2.9633198579052444,0.003043401405740369,354,0.6402494574353262,177
C(iso3)[T.VEN],-6.679922683654962,1.4664848135598656,-4.5550575238754565,5.237124474222527e-06,354,0.6402494574353262,177
C(iso3)[T.VIR],-10.641825050553546,0.60607473121738,-17.558602103701066,5.111866038033035e-69,354,0.6402494574353262,177
C(iso3)[T.VNM],-5.57213682894103,1.415933510330594,-3.935309665522388,8.308949199071406e-05,354,0.6402494574353262,177
C(iso3)[T.VUT],-9.34223327372673,1.4031216438203438,-6.6581777245558005,2.772434108783025e-11,354,0.6402494574353262,177
C(iso3)[T.XKX],-4.488981684470342,0.8369581003739824,-5.3634485196624615,8.164792932647132e-08,354,0.6402494574353262,177
C(iso3)[T.ZAF],-8.99450109374395,0.8168771348225617,-11.010837138559022,3.3884051775250266e-28,354,0.6402494574353262,177
C(iso3)[T.ZMB],-5.6611257141937426,1.3467996095332355,-4.2033912648339244,2.6294549332543395e-05,354,0.6402494574353262,177
C(iso3)[T.ZWE],-4.040553351247289,1.4092210043243294,-2.867224756690728,0.004140888211747831,354,0.6402494574353262,177
stringency_index_mean,-0.01054817059572681,0.045166228092985004,-0.2335411000894516,0.8153412584821492,354,0.6402494574353262,177
cases_pm_mean,-0.002370516544326934,0.00169660495839259,-1.3972118451031914,0.1623498757714712,354,0.6402494574353262,177
deaths_pm_mean,0.9213622448772055,0.4571188511260806,2.015585755449581,0.04384331053384949,354,0.6402494574353262,177
